"bathrooms","bedrooms","levels","livingArea","price","pricePerSquareFoot","garageSpaces","hasGarage","parking","pool","spa","homeType","isNewConstruction","yearBuilt","mild_uout","extr_uout","mout","f.price","f.yearBuilt"
1,1,"one",631,177500,281,"0","0","1","0","0","CONDO","0",1960,"0","0",0,"Low","Old"
2,3,"one",3151,699000,222,"0","0","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"High","Old"
2,2,"two",2120,334900,158,"1","1","1","0","0","CONDO","0",2001,"0","0",0,"Medium-High","Recent"
3,3,"two",1688,314900,187,"0","0","0","0","1","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-Low","Recent"
5,4,"two",3720,689000,185,"2","1","1","0","0","SINGLE_FAMILY","0",2010,"0","0",0,"High","Recent"
4,3,"two",2763,799000,289,"2","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",0,"High","Old"
6,5,"two",7263,999900,138,"3 or more","1","1","0","1","SINGLE_FAMILY","0",2003,"0","0",1,"High","Recent"
4,4,"two",3228,675000,209,"2","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",0,"High","Old"
4,3,"two",2944,490000,166,"0","1","0","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
2,3,"one",1453,177000,122,"0","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Low","Old"
4,4,"three or more",2524,532343,211,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"High","New"
4,4,"two",3378,694000,205,"0","0","1","1","0","SINGLE_FAMILY","0",1968,"0","0",0,"High","Old"
3,4,"one",2708,269900,100,"0","1","0","0","0","SINGLE_FAMILY","0",1958,"0","0",0,"Medium-Low","Old"
3,3,"two",1596,245020,154,"1","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"Medium-Low","New"
3,4,"one",1715,359900,210,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
2,3,"one",1569,4e+05,255,"0","0","1","0","0","SINGLE_FAMILY","0",1956,"0","0",0,"Medium-High","Old"
3,4,"three or more",3290,575000,175,"2","1","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"High","Old"
3,6,"two",4456,499000,112,"0","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
2,3,"one",1641,310000,189,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-Low","Recent"
2,3,"one",1315,149900,114,"0","0","0","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Low","Old"
3,4,"two",2600,515000,198,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"High","New"
5,4,"three or more",3371,1150000,341,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",1,"High","New"
3,5,"two",5482,629999,115,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",1,"High","Recent"
3,4,"two",3038,330000,109,"0","0","0","0","0","SINGLE_FAMILY","0",1936,"0","0",0,"Medium-High","Old"
3,3,"two",1988,259900,131,"2","1","1","0","0","CONDO","0",2006,"0","0",0,"Medium-Low","Recent"
3,5,"one",3291,449000,136,"2","1","1","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Medium-High","Old"
2,3,"two",1136,329999,290,"0","0","1","0","0","SINGLE_FAMILY","0",1956,"0","0",0,"Medium-High","Old"
3,4,"two",2131,370000,174,"2","1","1","0","0","SINGLE_FAMILY","0",2010,"0","0",0,"Medium-High","Recent"
3,4,"two",2542,5e+05,197,"2","1","1","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"High","Old"
2,2,"one",1115,475000,426,"0","0","1","0","0","SINGLE_FAMILY","0",1925,"0","0",1,"Medium-High","Old"
2,3,"one",1247,299800,240,"0","0","0","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Medium-Low","Old"
2,3,"one",2229,269900,121,"0","1","0","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Medium-Low","Old"
6,6,"two",5539,695000,125,"2","1","1","1","1","SINGLE_FAMILY","0",2004,"0","0",0,"High","Recent"
4,4,"three or more",3488,724900,208,"2","1","1","0","1","SINGLE_FAMILY","0",1998,"0","0",0,"High","Recent"
2,2,"one",1532,125000,82,"0","0","1","0","0","SINGLE_FAMILY","1",1940,"0","0",0,"Low","Old"
2,4,"one",2139,249900,117,"0","0","0","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Medium-Low","Historic"
1,3,"one",988,137900,140,"0","1","0","0","0","SINGLE_FAMILY","0",1963,"0","0",0,"Low","Old"
3,3,"one",3893,599900,154,"0","1","1","1","0","SINGLE_FAMILY","0",2004,"0","0",0,"High","Recent"
1,2,"one",1146,159900,140,"0","0","1","0","0","SINGLE_FAMILY","0",1900,"0","0",0,"Low","Historic"
3,3,"one",2700,489900,181,"0","1","0","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"High","New"
2,2,"two",1400,325000,232,"0","0","1","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"Medium-Low","Old"
5,6,"two",4475,420000,94,"2","1","1","0","0","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-High","Recent"
2,3,"one",1856,299500,161,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-Low","Recent"
4,4,"two",3188,775000,243,"0","1","1","0","1","SINGLE_FAMILY","0",2007,"0","0",0,"High","Recent"
3,4,"two",2343,350000,149,"0","1","1","0","1","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
4,3,"three or more",1868,435000,233,"2","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-High","New"
2,3,"one",1825,399900,219,"0","0","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
4,4,"two",3013,524900,174,"2","1","1","0","1","SINGLE_FAMILY","0",2015,"0","0",0,"High","New"
3,4,"two",1560,125000,80,"0","0","1","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"Low","Old"
3,3,"two",1554,115000,74,"0","0","0","0","0","CONDO","0",1973,"0","0",0,"Low","Old"
1,2,"one",1148,134900,118,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
2,4,"two",4072,585000,144,"2","1","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"High","Old"
3,4,"one",2584,749000,290,"0","0","1","0","0","SINGLE_FAMILY","0",1974,"0","0",0,"High","Old"
3,3,"two",2893,575000,199,"2","1","1","0","1","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
2,2,"one",720,375000,521,"0","0","0","0","0","SINGLE_FAMILY","0",1971,"0","0",1,"Medium-High","Old"
3,3,"two",1892,289900,153,"0","1","0","0","0","TOWNHOUSE","0",2018,"0","0",0,"Medium-Low","New"
5,6,"three or more",6246,740000,118,"0","1","1","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"High","Recent"
2,3,"one",1403,285000,203,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
6,6,"two",4281,350000,82,"0","0","0","0","0","SINGLE_FAMILY","0",1980,"0","0",1,"Medium-High","Old"
1,3,"one",1272,109900,86,"0","0","0","0","0","SINGLE_FAMILY","0",1931,"0","0",0,"Low","Old"
2,2,"one",980,177000,181,"0","0","1","1","0","CONDO","0",1975,"0","0",0,"Low","Old"
5,5,"two",4462,879000,197,"3 or more","1","1","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
2,3,"one",1824,275000,151,"0","0","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-Low","Recent"
5,4,"two",3108,1295000,417,"0","0","1","0","0","SINGLE_FAMILY","0",1920,"0","0",1,"High","Historic"
3,3,"one",2785,385000,138,"2","1","0","0","1","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-High","Old"
2,3,"one",1200,2e+05,167,"0","0","0","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Low","Old"
2,3,"one",1484,312000,210,"2","1","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"Medium-Low","Old"
2,3,"one",1861,189900,102,"0","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Low","Recent"
3,5,"two",3150,289900,92,"0","1","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-Low","Old"
4,3,"two",2469,249900,101,"2","1","1","0","0","SINGLE_FAMILY","0",1937,"0","0",0,"Medium-Low","Old"
2,3,"one",1598,210000,131,"0","0","0","0","0","SINGLE_FAMILY","0",1968,"0","0",0,"Low","Old"
2,3,"one",1550,469900,303,"0","0","0","0","0","SINGLE_FAMILY","0",1925,"0","0",0,"Medium-High","Old"
3,4,"two",2574,420000,163,"0","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"Medium-High","Recent"
3,2,"two",1224,199000,163,"0","0","1","0","0","CONDO","0",1982,"0","0",0,"Low","Old"
1,2,"one",744,50000,67,"2","1","1","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"Low","Old"
4,6,"three or more",4687,439900,94,"2","1","1","0","1","SINGLE_FAMILY","0",2001,"0","0",0,"Medium-High","Recent"
4,5,"two",3396,349900,103,"1","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
4,4,"two",4558,599900,132,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
3,4,"two",2376,449900,189,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
1,3,"one",1012,130000,128,"0","0","1","0","0","SINGLE_FAMILY","0",1954,"0","0",0,"Low","Old"
2,3,"one",1200,3e+05,250,"0","0","0","0","0","SINGLE_FAMILY","0",1930,"0","0",0,"Medium-Low","Old"
2,3,"one",1881,155000,82,"0","0","1","0","0","SINGLE_FAMILY","0",1920,"0","0",0,"Low","Historic"
4,4,"two",3332,8e+05,240,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
3,3,"two",2216,329999,149,"2","1","1","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"Medium-High","Recent"
3,6,"two",3460,370000,107,"2","1","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
8,6,"one",6100,995000,163,"0","1","0","0","0","SINGLE_FAMILY","0",1970,"0","0",1,"High","Old"
3,4,"two",2419,317000,131,"2","1","1","0","0","SINGLE_FAMILY","0",1980,"0","0",0,"Medium-Low","Old"
3,4,"two",2884,539900,187,"0","0","1","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"High","Recent"
3,3,"two",2162,319900,148,"2","1","1","0","1","SINGLE_FAMILY","0",1989,"0","0",0,"Medium-Low","Old"
3,3,"one",2610,219900,84,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Low","Recent"
2,3,"one",1895,124900,66,"0","1","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"Low","Old"
3,3,"two",2562,425000,166,"1","1","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Medium-High","Old"
4,3,"two",4129,439000,106,"0","1","1","0","1","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-High","Recent"
3,2,"two",968,230000,238,"0","1","0","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"Medium-Low","Old"
2,3,"one",2516,175000,70,"0","0","1","0","0","SINGLE_FAMILY","0",1901,"0","0",0,"Low","Historic"
3,4,"two",2672,408000,153,"2","1","1","0","0","SINGLE_FAMILY","0",1993,"0","0",0,"Medium-High","Old"
2,3,"one",1272,219000,172,"0","0","0","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Low","Old"
3,3,"two",1568,265000,169,"0","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",0,"Medium-Low","Recent"
4,4,"three or more",3046,775000,254,"0","0","1","1","0","SINGLE_FAMILY","0",1995,"0","0",0,"High","Recent"
3,4,"two",2814,380000,135,"2","1","1","0","0","SINGLE_FAMILY","0",2016,"0","0",0,"Medium-High","New"
3,3,"one",3388,639900,189,"0","1","0","0","0","SINGLE_FAMILY","0",2007,"0","0",0,"High","Recent"
1,1,"one",702,130000,185,"0","0","0","1","0","CONDO","0",1957,"0","0",0,"Low","Old"
4,5,"two",2936,525000,179,"2","1","1","1","1","SINGLE_FAMILY","0",2006,"0","0",0,"High","Recent"
3,5,"two",3622,550000,152,"2","1","1","0","1","SINGLE_FAMILY","0",1986,"0","0",0,"High","Old"
1,2,"one",1434,68000,47,"1","1","1","0","0","SINGLE_FAMILY","0",1938,"0","0",0,"Low","Old"
2,3,"one",1300,60000,46,"0","0","0","0","0","SINGLE_FAMILY","0",1906,"0","0",0,"Low","Historic"
3,4,"one",1968,155000,79,"0","0","1","0","0","SINGLE_FAMILY","0",1955,"0","0",0,"Low","Old"
3,4,"two",2329,249950,107,"2","1","0","0","1","SINGLE_FAMILY","0",1973,"0","0",0,"Medium-Low","Old"
3,4,"two",3236,499900,154,"0","1","0","0","0","SINGLE_FAMILY","0",2019,"0","0",0,"High","New"
4,4,"two",3202,485000,151,"3 or more","1","1","1","0","SINGLE_FAMILY","0",2004,"0","0",0,"High","Recent"
3,4,"one",1965,189900,97,"0","0","0","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Low","Recent"
3,4,"one",1992,450000,226,"0","0","1","0","0","SINGLE_FAMILY","0",1935,"0","0",0,"Medium-High","Old"
3,3,"three or more",1344,350000,260,"1","1","1","0","0","SINGLE_FAMILY","0",1990,"0","0",0,"Medium-High","Old"
3,4,"two",1650,185000,112,"0","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"Low","New"
3,4,"three or more",1578,175000,111,"2","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Low","Recent"
2,3,"one",1600,295900,185,"0","1","0","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-Low","New"
2,3,"two",2012,235000,117,"0","0","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-Low","Old"
3,4,"two",2889,260000,90,"0","0","1","0","0","SINGLE_FAMILY","0",1965,"0","0",0,"Medium-Low","Old"
3,3,"two",1700,423000,249,"2","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"Medium-High","Recent"
2,3,"two",1275,259900,204,"2","1","1","0","0","SINGLE_FAMILY","0",1992,"0","0",0,"Medium-Low","Old"
2,3,"two",1248,121900,98,"0","0","0","0","0","TOWNHOUSE","0",1996,"0","0",0,"Low","Recent"
3,4,"two",2928,354900,121,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-High","Recent"
3,4,"two",1840,850000,462,"0","0","0","0","0","SINGLE_FAMILY","0",2003,"0","0",0,"High","Recent"
3,4,"one",2251,695000,309,"1","1","1","0","1","SINGLE_FAMILY","0",1955,"0","0",0,"High","Old"
2,3,"one",1296,170000,131,"0","0","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"Low","Old"
4,3,"three or more",2362,425000,180,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-High","Recent"
2,3,"two",1494,232000,155,"1","1","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-Low","Old"
3,5,"two",1512,260000,172,"0","0","1","0","0","SINGLE_FAMILY","0",1920,"0","0",0,"Medium-Low","Historic"
2,5,"one",2344,240000,102,"0","0","0","1","0","SINGLE_FAMILY","0",1968,"0","0",0,"Medium-Low","Old"
1,2,"one",1200,129900,108,"0","0","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
4,6,"one",4005,699900,175,"0","1","0","0","0","SINGLE_FAMILY","0",1945,"0","0",0,"High","Old"
3,4,"two",2598,375000,144,"0","1","1","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"Medium-High","Old"
3,4,"two",2216,399000,180,"2","1","1","0","0","SINGLE_FAMILY","0",1988,"0","0",0,"Medium-High","Old"
4,4,"two",4623,525000,114,"0","1","1","0","1","SINGLE_FAMILY","0",1994,"0","0",0,"High","Old"
4,4,"two",6544,375000,57,"0","0","1","0","0","SINGLE_FAMILY","0",1974,"0","0",1,"Medium-High","Old"
2,3,"two",1712,152000,89,"0","0","0","0","0","TOWNHOUSE","1",2021,"0","0",0,"Low","New"
3,3,"two",2500,385000,154,"2","1","1","0","0","SINGLE_FAMILY","0",2013,"0","0",0,"Medium-High","Recent"
2,2,"one",1108,295000,266,"2","1","1","0","0","SINGLE_FAMILY","0",1953,"0","0",0,"Medium-Low","Old"
2,3,"one",2610,550000,211,"0","1","1","0","0","SINGLE_FAMILY","1",1983,"0","0",0,"High","Old"
3,3,"one",3613,349900,97,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Medium-High","Old"
2,3,"one",1567,65000,41,"0","0","0","0","0","SINGLE_FAMILY","0",1928,"0","0",0,"Low","Old"
3,3,"three or more",2228,665885,299,"2","1","1","1","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
4,3,"three or more",1860,429203,231,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"Medium-High","New"
2,2,"one",1516,245000,162,"2","1","1","0","0","TOWNHOUSE","0",2003,"0","0",0,"Medium-Low","Recent"
4,2,"three or more",1801,545000,303,"1","1","1","0","0","TOWNHOUSE","0",2019,"0","0",0,"High","New"
4,4,"two",3431,475000,138,"2","1","1","1","0","SINGLE_FAMILY","0",2004,"0","0",0,"Medium-High","Recent"
2,2,"one",1260,149000,118,"0","0","0","0","0","SINGLE_FAMILY","0",2001,"0","0",0,"Low","Recent"
5,5,"three or more",4300,579000,135,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"High","Recent"
3,4,"two",2125,299000,141,"2","1","1","0","1","SINGLE_FAMILY","0",1980,"0","0",0,"Medium-Low","Old"
3,3,"two",2316,215000,93,"0","0","0","0","0","CONDO","0",1980,"0","0",0,"Low","Old"
2,3,"one",1200,199900,167,"0","0","1","0","0","SINGLE_FAMILY","0",1967,"0","0",0,"Low","Old"
3,4,"two",2083,320000,154,"2","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-Low","Recent"
3,3,"three or more",1483,249900,169,"0","1","1","0","0","SINGLE_FAMILY","0",1972,"0","0",0,"Medium-Low","Old"
3,3,"two",2420,495700,205,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"High","New"
1,2,"one",780,84900,109,"0","0","0","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Low","Old"
3,4,"one",3770,625000,166,"0","1","1","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"High","Old"
2,3,"one",1175,224900,191,"0","0","1","0","0","SINGLE_FAMILY","0",1962,"0","0",0,"Low","Old"
3,4,"one",1843,243900,132,"2","1","1","0","0","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
4,4,"one",3699,389000,105,"0","1","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"Medium-High","Old"
2,4,"two",2032,195000,96,"0","0","1","0","1","SINGLE_FAMILY","0",1986,"0","0",0,"Low","Old"
3,3,"one",1664,375000,225,"0","0","0","0","1","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-High","Old"
4,3,"two",3127,369000,118,"0","1","1","0","1","SINGLE_FAMILY","0",1996,"0","0",0,"Medium-High","Recent"
4,4,"three or more",1805,369900,205,"2","1","1","0","0","SINGLE_FAMILY","0",2017,"0","0",0,"Medium-High","New"
1,2,"one",713,115000,161,"0","0","1","0","0","SINGLE_FAMILY","0",1959,"0","0",0,"Low","Old"
2,2,"one",1182,150000,127,"0","0","1","1","0","CONDO","0",1986,"0","0",0,"Low","Old"
5,4,"two",5607,799000,143,"2","1","1","0","0","SINGLE_FAMILY","0",1983,"0","0",0,"High","Old"
2,3,"two",1998,225000,113,"0","0","0","0","0","SINGLE_FAMILY","0",1985,"0","0",0,"Low","Old"
1,2,"one",1354,89900,66,"0","0","0","0","0","SINGLE_FAMILY","0",1957,"0","0",0,"Low","Old"
1,3,"one",1364,109900,81,"0","0","1","0","0","SINGLE_FAMILY","0",1957,"0","0",0,"Low","Old"
3,4,"three or more",2080,180000,87,"2","1","1","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Low","Old"
3,4,"two",3268,393500,120,"2","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
3,4,"two",2523,599900,238,"2","1","1","0","0","SINGLE_FAMILY","0",1971,"0","0",0,"High","Old"
2,2,"one",1280,70000,55,"0","0","0","0","0","CONDO","0",1971,"0","0",0,"Low","Old"
4,4,"three or more",1540,199000,129,"1","1","1","0","0","CONDO","0",2007,"0","0",0,"Low","Recent"
4,4,"three or more",3822,574900,150,"2","1","1","0","0","SINGLE_FAMILY","0",1991,"0","0",0,"High","Old"
3,4,"two",2160,325000,150,"2","1","1","0","0","SINGLE_FAMILY","0",1963,"0","0",0,"Medium-Low","Old"
6,5,"two",2479,375000,151,"2","1","1","0","0","SINGLE_FAMILY","0",1998,"0","0",1,"Medium-High","Recent"
4,5,"two",3348,389494,116,"2","1","1","0","0","SINGLE_FAMILY","0",2021,"0","0",0,"Medium-High","New"
3,4,"two",2897,5e+05,173,"0","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"High","Old"
3,3,"one",1703,525000,308,"0","0","1","1","0","CONDO","0",2001,"0","0",0,"High","Recent"
3,3,"two",1596,242900,152,"1","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"Medium-Low","New"
2,3,"one",1522,329900,217,"0","0","1","0","0","SINGLE_FAMILY","0",1952,"0","0",0,"Medium-Low","Old"
2,3,"one",1372,215000,157,"2","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Low","Old"
2,3,"two",2382,284800,120,"0","1","1","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"Medium-Low","Old"
2,4,"two",2100,340000,162,"0","1","1","0","0","SINGLE_FAMILY","1",2021,"0","0",0,"Medium-High","New"
2,3,"two",1121,205000,183,"0","0","0","0","0","SINGLE_FAMILY","0",1990,"0","0",0,"Low","Old"
4,4,"two",3923,535000,136,"2","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"High","Recent"
3,2,"one",1356,329900,243,"0","1","0","0","1","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-Low","Recent"
3,4,"two",1995,394000,197,"2","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"Medium-High","Recent"
2,5,"one",4505,324995,72,"0","0","0","0","0","SINGLE_FAMILY","0",1920,"0","0",1,"Medium-Low","Historic"
3,3,"one",2576,7e+05,272,"2","1","1","0","0","SINGLE_FAMILY","0",2018,"0","0",0,"High","New"
3,4,"two",2350,385000,164,"0","1","1","0","0","SINGLE_FAMILY","0",1986,"0","0",0,"Medium-High","Old"
2,3,"one",1917,164900,86,"0","0","1","0","0","SINGLE_FAMILY","0",1831,"0","0",1,"Low","Historic"
3,4,"one",4348,488888,112,"0","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"High","Recent"
1,3,"one",900,17000,19,"0","0","0","0","0","SINGLE_FAMILY","0",1911,"0","0",0,"Low","Historic"
4,3,"two",4653,1197000,257,"3 or more","1","1","0","0","SINGLE_FAMILY","0",1933,"0","0",1,"High","Old"
2,3,"one",1618,259969,161,"2","1","1","0","0","SINGLE_FAMILY","0",1975,"0","0",0,"Medium-Low","Old"
2,3,"one",2322,350000,151,"2","1","1","0","1","SINGLE_FAMILY","0",2002,"0","0",0,"Medium-High","Recent"
2,3,"one",1523,199900,131,"0","0","1","0","0","SINGLE_FAMILY","0",1977,"0","0",0,"Low","Old"
5,5,"one",2544,345000,136,"0","0","1","0","0","SINGLE_FAMILY","0",1896,"0","0",1,"Medium-High","Historic"
2,3,"two",1400,159900,114,"0","0","1","0","0","SINGLE_FAMILY","0",1987,"0","0",0,"Low","Old"
2,2,"one",1026,314900,307,"1","1","1","1","0","CONDO","0",2007,"0","0",0,"Medium-Low","Recent"
4,4,"two",2965,425000,143,"0","1","1","0","1","SINGLE_FAMILY","0",2004,"0","0",0,"Medium-High","Recent"
1,2,"one",736,30000,41,"0","1","1","0","0","SINGLE_FAMILY","0",1950,"0","0",0,"Low","Old"
3,4,"three or more",3383,275000,81,"0","0","1","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Medium-Low","Old"
4,5,"two",1779,325000,183,"2","1","1","0","0","SINGLE_FAMILY","0",2000,"0","0",0,"Medium-Low","Recent"
1,3,"one",1200,48000,40,"0","0","1","0","0","SINGLE_FAMILY","0",1940,"0","0",0,"Low","Old"
5,6,"two",6084,625000,103,"3 or more","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",1,"High","Recent"
4,4,"one",3597,595000,165,"2","1","1","0","0","SINGLE_FAMILY","0",1995,"0","0",0,"High","Recent"
2,3,"two",1923,278000,145,"2","1","1","0","0","SINGLE_FAMILY","0",1973,"0","0",0,"Medium-Low","Old"
2,3,"one",1462,199000,136,"0","0","1","0","0","SINGLE_FAMILY","0",1989,"0","0",0,"Low","Old"
1,2,"one",775,140000,181,"0","0","1","0","0","SINGLE_FAMILY","0",1970,"0","0",0,"Low","Old"
2,3,"two",1541,259900,169,"2","1","1","0","0","SINGLE_FAMILY","0",1979,"0","0",0,"Medium-Low","Old"
2,4,"two",2064,349900,170,"0","1","1","0","0","SINGLE_FAMILY","0",1928,"0","0",0,"Medium-High","Old"
2,3,"one",1321,275000,208,"2","1","1","0","0","SINGLE_FAMILY","0",2015,"0","0",0,"Medium-Low","New"
2,3,"one",1662,289900,174,"2","1","1","0","1","SINGLE_FAMILY","0",2006,"0","0",0,"Medium-Low","Recent"
4,6,"one",2862,359000,125,"2","1","1","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"Medium-High","Old"
2,3,"one",1095,246000,225,"0","1","0","0","0","SINGLE_FAMILY","0",1961,"0","0",0,"Medium-Low","Old"
4,4,"three or more",3000,875000,292,"2","1","1","0","0","TOWNHOUSE","0",2019,"0","0",0,"High","New"
2,2,"one",1248,144999,116,"0","0","1","1","0","CONDO","0",1987,"0","0",0,"Low","Old"
6,6,"three or more",3717,595000,160,"2","1","1","0","0","SINGLE_FAMILY","0",1984,"0","0",0,"High","Old"
2,3,"one",1608,170000,106,"0","0","0","0","0","SINGLE_FAMILY","0",1966,"0","0",0,"Low","Old"
3,2,"two",1600,399000,249,"0","0","1","0","0","CONDO","0",1999,"0","0",0,"Medium-High","Recent"
4,3,"one",1632,264900,162,"0","0","1","0","0","TOWNHOUSE","0",2007,"0","0",0,"Medium-Low","Recent"
1,2,"one",1435,110000,77,"0","0","1","0","0","SINGLE_FAMILY","0",1925,"0","0",0,"Low","Old"
3,3,"one",2282,385000,169,"0","1","1","0","0","SINGLE_FAMILY","0",1999,"0","0",0,"Medium-High","Recent"
2,4,"one",1296,174900,135,"0","0","1","0","0","SINGLE_FAMILY","0",1976,"0","0",0,"Low","Old"
3,3,"two",1398,184900,132,"0","1","1","0","0","SINGLE_FAMILY","0",2004,"0","0",0,"Low","Recent"
5,5,"two",3805,550000,145,"0","1","1","0","0","SINGLE_FAMILY","0",2005,"0","0",0,"High","Recent"
3,3,"one",2927,320000,109,"0","0","1","1","0","SINGLE_FAMILY","0",1950,"0","0",0,"Medium-Low","Old"
3,4,"two",2528,250000,99,"0","0","1","0","0","SINGLE_FAMILY","0",1981,"0","0",0,"Medium-Low","Old"
3,3,"one",1632,424900,260,"0","0","0","0","0","SINGLE_FAMILY","0",1997,"0","0",0,"Medium-High","Recent"
4,4,"three or more",2295,537049,234,"2","1","1","0","0","TOWNHOUSE","1",2021,"0","0",0,"High","New"
